agent,goal,group,success,total_steps,termination,attempt_index,optimal_depth,invalid_action_steps,invalid_action_rate,repeated_action_transitions,repeated_action_rate,failed_steps,successful_steps,dead_loop,cascade_failure,plan_knowledge_error_steps,sequencing_error_steps,dominant_error_type,first_failure_step,source
reflexion,diamond_boots,Armor,False,22,dead_loop,3,5,0,0.0,3,0.14285714285714285,15,7,False,False,14,1,plan_knowledge_error,4,full/full_v1/reflexion/diamond_boots_run07.json
reflexion,diamond_boots,Armor,False,16,dead_loop,3,5,5,0.3125,3,0.2,13,3,False,False,12,1,plan_knowledge_error,1,full/full_v1/reflexion/diamond_boots_run08.json
reflexion,diamond_boots,Armor,False,11,dead_loop,3,5,5,0.45454545454545453,4,0.4,6,5,False,False,5,1,plan_knowledge_error,3,full/full_v1/reflexion/diamond_boots_run09.json
reflexion,diamond_boots,Armor,False,23,dead_loop,3,5,0,0.0,5,0.22727272727272727,12,11,False,False,8,4,plan_knowledge_error,2,full/full_v1/reflexion/diamond_boots_run10.json
reflexion,diamond_boots,Armor,False,19,dead_loop,3,5,0,0.0,0,0.0,10,9,False,False,8,2,plan_knowledge_error,1,full/full_v1/reflexion/diamond_boots_run11.json
reflexion,diamond_boots,Armor,False,12,dead_loop,3,5,5,0.4166666666666667,3,0.2727272727272727,8,4,False,False,8,0,plan_knowledge_error,4,full/full_v1/reflexion/diamond_boots_run12.json
reflexion,diamond_boots,Armor,False,7,dead_loop,3,5,0,0.0,2,0.3333333333333333,7,0,False,True,6,1,plan_knowledge_error,1,full/full_v1/reflexion/diamond_boots_run13.json
reflexion,diamond_boots,Armor,False,16,dead_loop,3,5,0,0.0,0,0.0,11,5,False,False,8,3,plan_knowledge_error,1,full/full_v1/reflexion/diamond_boots_run14.json
reflexion,diamond_boots,Armor,False,23,dead_loop,3,5,0,0.0,0,0.0,10,13,False,False,9,1,plan_knowledge_error,4,full/full_v1/reflexion/diamond_boots_run15.json
reflexion,diamond_chestplate,Armor,False,20,dead_loop,3,5,0,0.0,3,0.15789473684210525,10,10,False,False,9,1,plan_knowledge_error,4,full/full_v1/reflexion/diamond_chestplate_run01.json
reflexion,diamond_chestplate,Armor,False,11,dead_loop,3,5,0,0.0,3,0.3,5,6,False,False,0,5,sequencing_error,2,full/full_v1/reflexion/diamond_chestplate_run02.json
reflexion,diamond_chestplate,Armor,False,11,dead_loop,3,5,0,0.0,4,0.4,7,4,True,False,6,1,dead_loop,2,full/full_v1/reflexion/diamond_chestplate_run03.json
reflexion,diamond_chestplate,Armor,False,21,dead_loop,3,5,5,0.23809523809523808,4,0.2,11,10,False,False,9,2,plan_knowledge_error,4,full/full_v1/reflexion/diamond_chestplate_run04.json
reflexion,diamond_chestplate,Armor,False,100,max_steps,3,5,0,0.0,60,0.6060606060606061,5,95,True,False,1,4,dead_loop,5,full/full_v1/reflexion/diamond_chestplate_run05.json
reflexion,diamond_chestplate,Armor,False,21,dead_loop,3,5,0,0.0,4,0.2,10,11,False,False,9,1,plan_knowledge_error,2,full/full_v1/reflexion/diamond_chestplate_run06.json
reflexion,diamond_chestplate,Armor,False,18,dead_loop,3,5,0,0.0,0,0.0,12,6,False,False,11,1,plan_knowledge_error,1,full/full_v1/reflexion/diamond_chestplate_run07.json
reflexion,diamond_chestplate,Armor,False,9,dead_loop,3,5,0,0.0,0,0.0,5,4,False,False,0,5,sequencing_error,1,full/full_v1/reflexion/diamond_chestplate_run08.json
reflexion,diamond_chestplate,Armor,False,60,dead_loop,3,5,6,0.1,4,0.06779661016949153,19,41,False,False,15,4,plan_knowledge_error,4,full/full_v1/reflexion/diamond_chestplate_run09.json
reflexion,diamond_chestplate,Armor,False,15,dead_loop,3,5,0,0.0,1,0.07142857142857142,8,7,False,False,8,0,plan_knowledge_error,3,full/full_v1/reflexion/diamond_chestplate_run10.json
reflexion,diamond_chestplate,Armor,False,99,dead_loop,3,5,7,0.0707070707070707,7,0.07142857142857142,39,60,False,False,19,20,sequencing_error,4,full/full_v1/reflexion/diamond_chestplate_run11.json
reflexion,diamond_chestplate,Armor,False,12,dead_loop,3,5,0,0.0,4,0.36363636363636365,6,6,False,False,1,5,sequencing_error,4,full/full_v1/reflexion/diamond_chestplate_run12.json
reflexion,diamond_chestplate,Armor,False,8,dead_loop,3,5,0,0.0,3,0.42857142857142855,5,3,False,False,5,0,plan_knowledge_error,1,full/full_v1/reflexion/diamond_chestplate_run13.json
reflexion,diamond_chestplate,Armor,False,80,dead_loop,3,5,5,0.0625,10,0.12658227848101267,32,48,False,False,27,5,plan_knowledge_error,2,full/full_v1/reflexion/diamond_chestplate_run14.json
reflexion,diamond_chestplate,Armor,False,14,dead_loop,3,5,0,0.0,3,0.23076923076923078,9,5,False,False,7,2,plan_knowledge_error,1,full/full_v1/reflexion/diamond_chestplate_run15.json
reflexion,diamond_helmet,Armor,False,16,dead_loop,3,5,5,0.3125,2,0.13333333333333333,9,7,False,False,9,0,plan_knowledge_error,4,full/full_v1/reflexion/diamond_helmet_run01.json
reflexion,diamond_helmet,Armor,False,18,dead_loop,3,5,0,0.0,3,0.17647058823529413,10,8,False,False,5,5,sequencing_error,2,full/full_v1/reflexion/diamond_helmet_run02.json
reflexion,diamond_helmet,Armor,False,51,dead_loop,3,5,0,0.0,9,0.18,12,39,False,False,12,0,plan_knowledge_error,3,full/full_v1/reflexion/diamond_helmet_run03.json
reflexion,diamond_helmet,Armor,False,100,max_steps,3,5,0,0.0,21,0.21212121212121213,8,92,False,False,6,2,plan_knowledge_error,2,full/full_v1/reflexion/diamond_helmet_run04.json
reflexion,diamond_helmet,Armor,False,45,dead_loop,3,5,0,0.0,1,0.022727272727272728,24,21,False,False,20,4,plan_knowledge_error,3,full/full_v1/reflexion/diamond_helmet_run05.json
reflexion,diamond_helmet,Armor,False,15,dead_loop,3,5,0,0.0,2,0.14285714285714285,10,5,False,False,9,1,plan_knowledge_error,1,full/full_v1/reflexion/diamond_helmet_run06.json
reflexion,diamond_helmet,Armor,False,17,dead_loop,3,5,0,0.0,0,0.0,9,8,False,False,4,5,sequencing_error,2,full/full_v1/reflexion/diamond_helmet_run07.json
reflexion,diamond_helmet,Armor,False,30,dead_loop,3,5,0,0.0,3,0.10344827586206896,11,19,False,False,7,4,plan_knowledge_error,4,full/full_v1/reflexion/diamond_helmet_run08.json
reflexion,diamond_helmet,Armor,False,100,max_steps,3,5,2,0.02,22,0.2222222222222222,23,77,True,False,20,3,dead_loop,7,full/full_v1/reflexion/diamond_helmet_run09.json
reflexion,diamond_helmet,Armor,False,11,dead_loop,3,5,0,0.0,4,0.4,6,5,False,False,6,0,plan_knowledge_error,4,full/full_v1/reflexion/diamond_helmet_run10.json
reflexion,diamond_helmet,Armor,False,32,dead_loop,3,5,0,0.0,4,0.12903225806451613,17,15,False,False,7,10,sequencing_error,1,full/full_v1/reflexion/diamond_helmet_run11.json
reflexion,diamond_helmet,Armor,False,11,dead_loop,3,5,0,0.0,2,0.2,8,3,False,False,3,5,sequencing_error,1,full/full_v1/reflexion/diamond_helmet_run12.json
reflexion,diamond_helmet,Armor,False,23,dead_loop,3,5,0,0.0,2,0.09090909090909091,8,15,False,False,7,1,plan_knowledge_error,2,full/full_v1/reflexion/diamond_helmet_run13.json
reflexion,diamond_helmet,Armor,False,19,dead_loop,3,5,3,0.15789473684210525,1,0.05555555555555555,15,4,False,False,14,1,plan_knowledge_error,1,full/full_v1/reflexion/diamond_helmet_run14.json
reflexion,diamond_helmet,Armor,False,24,dead_loop,3,5,0,0.0,1,0.043478260869565216,15,9,False,False,14,1,plan_knowledge_error,1,full/full_v1/reflexion/diamond_helmet_run15.json
reflexion,diamond_hoe,Diamond,False,62,dead_loop,3,5,8,0.12903225806451613,22,0.36065573770491804,16,46,True,False,12,4,dead_loop,3,full/full_v1/reflexion/diamond_hoe_run01.json
reflexion,diamond_hoe,Diamond,False,13,dead_loop,3,5,0,0.0,0,0.0,6,7,False,False,1,5,sequencing_error,4,full/full_v1/reflexion/diamond_hoe_run02.json
reflexion,diamond_hoe,Diamond,False,6,dead_loop,3,5,0,0.0,4,0.8,5,1,True,True,0,5,dead_loop,2,full/full_v1/reflexion/diamond_hoe_run03.json
reflexion,diamond_hoe,Diamond,False,65,dead_loop,3,5,5,0.07692307692307693,4,0.0625,16,49,False,False,13,3,plan_knowledge_error,4,full/full_v1/reflexion/diamond_hoe_run04.json
reflexion,diamond_hoe,Diamond,False,8,dead_loop,3,5,5,0.625,4,0.5714285714285714,5,3,True,True,5,0,dead_loop,4,full/full_v1/reflexion/diamond_hoe_run05.json
reflexion,diamond_hoe,Diamond,False,8,dead_loop,3,5,0,0.0,1,0.14285714285714285,5,3,False,False,0,5,sequencing_error,1,full/full_v1/reflexion/diamond_hoe_run06.json
reflexion,diamond_hoe,Diamond,False,12,dead_loop,3,5,0,0.0,1,0.09090909090909091,7,5,False,False,6,1,plan_knowledge_error,1,full/full_v1/reflexion/diamond_hoe_run07.json
reflexion,diamond_hoe,Diamond,False,11,dead_loop,3,5,0,0.0,3,0.3,5,6,False,False,0,5,sequencing_error,2,full/full_v1/reflexion/diamond_hoe_run08.json
reflexion,diamond_hoe,Diamond,False,39,dead_loop,3,5,5,0.1282051282051282,5,0.13157894736842105,13,26,False,False,7,6,plan_knowledge_error,4,full/full_v1/reflexion/diamond_hoe_run09.json
reflexion,diamond_hoe,Diamond,False,11,dead_loop,3,5,0,0.0,1,0.1,5,6,False,False,0,5,sequencing_error,1,full/full_v1/reflexion/diamond_hoe_run10.json
reflexion,diamond_hoe,Diamond,False,62,dead_loop,3,5,5,0.08064516129032258,37,0.6065573770491803,5,57,True,False,5,0,dead_loop,55,full/full_v1/reflexion/diamond_hoe_run11.json
reflexion,diamond_hoe,Diamond,False,100,max_steps,3,5,3,0.03,37,0.37373737373737376,14,86,True,False,6,8,dead_loop,5,full/full_v1/reflexion/diamond_hoe_run12.json
reflexion,diamond_hoe,Diamond,False,13,dead_loop,3,5,0,0.0,3,0.25,5,8,False,False,0,5,sequencing_error,4,full/full_v1/reflexion/diamond_hoe_run13.json
reflexion,diamond_hoe,Diamond,False,21,dead_loop,3,5,0,0.0,2,0.1,9,12,False,False,6,3,plan_knowledge_error,1,full/full_v1/reflexion/diamond_hoe_run14.json
reflexion,diamond_hoe,Diamond,False,24,dead_loop,3,5,0,0.0,1,0.043478260869565216,16,8,False,False,11,5,plan_knowledge_error,2,full/full_v1/reflexion/diamond_hoe_run15.json
reflexion,diamond_leggings,Armor,False,51,dead_loop,3,5,5,0.09803921568627451,13,0.26,15,36,True,False,14,1,dead_loop,1,full/full_v1/reflexion/diamond_leggings_run01.json
reflexion,diamond_leggings,Armor,False,18,dead_loop,3,5,0,0.0,0,0.0,11,7,False,False,7,4,plan_knowledge_error,1,full/full_v1/reflexion/diamond_leggings_run02.json
reflexion,diamond_leggings,Armor,False,100,max_steps,3,5,0,0.0,18,0.18181818181818182,16,84,False,False,15,1,plan_knowledge_error,2,full/full_v1/reflexion/diamond_leggings_run03.json
reflexion,diamond_leggings,Armor,False,13,dead_loop,3,5,1,0.07692307692307693,4,0.3333333333333333,10,3,False,False,9,1,plan_knowledge_error,1,full/full_v1/reflexion/diamond_leggings_run04.json
reflexion,diamond_leggings,Armor,False,17,dead_loop,3,5,1,0.058823529411764705,1,0.0625,14,3,False,False,12,2,plan_knowledge_error,1,full/full_v1/reflexion/diamond_leggings_run05.json
reflexion,diamond_leggings,Armor,False,5,dead_loop,3,5,5,1.0,4,1.0,5,0,True,True,5,0,dead_loop,1,full/full_v1/reflexion/diamond_leggings_run06.json
reflexion,diamond_leggings,Armor,False,12,dead_loop,3,5,0,0.0,4,0.36363636363636365,6,6,False,False,6,0,plan_knowledge_error,5,full/full_v1/reflexion/diamond_leggings_run07.json
reflexion,diamond_leggings,Armor,False,10,dead_loop,3,5,0,0.0,5,0.5555555555555556,6,4,True,False,6,0,dead_loop,4,full/full_v1/reflexion/diamond_leggings_run08.json
reflexion,diamond_leggings,Armor,False,18,dead_loop,3,5,0,0.0,3,0.17647058823529413,6,12,False,False,6,0,plan_knowledge_error,4,full/full_v1/reflexion/diamond_leggings_run09.json
reflexion,diamond_leggings,Armor,False,17,dead_loop,3,5,0,0.0,0,0.0,8,9,False,False,5,3,plan_knowledge_error,4,full/full_v1/reflexion/diamond_leggings_run10.json
reflexion,diamond_leggings,Armor,False,22,dead_loop,3,5,0,0.0,1,0.047619047619047616,16,6,False,False,11,5,plan_knowledge_error,1,full/full_v1/reflexion/diamond_leggings_run11.json
reflexion,diamond_leggings,Armor,False,43,dead_loop,3,5,5,0.11627906976744186,10,0.23809523809523808,16,27,True,False,14,2,dead_loop,2,full/full_v1/reflexion/diamond_leggings_run12.json
reflexion,diamond_leggings,Armor,False,18,dead_loop,3,5,0,0.0,2,0.11764705882352941,12,6,False,False,9,3,plan_knowledge_error,1,full/full_v1/reflexion/diamond_leggings_run13.json
reflexion,diamond_leggings,Armor,False,15,dead_loop,3,5,5,0.3333333333333333,3,0.21428571428571427,7,8,False,False,5,2,plan_knowledge_error,4,full/full_v1/reflexion/diamond_leggings_run14.json
reflexion,diamond_leggings,Armor,False,11,dead_loop,3,5,0,0.0,4,0.4,5,6,False,False,0,5,sequencing_error,1,full/full_v1/reflexion/diamond_leggings_run15.json
reflexion,diamond_pickaxe,Diamond,False,16,dead_loop,3,5,0,0.0,1,0.06666666666666667,7,9,False,False,2,5,sequencing_error,4,full/full_v1/reflexion/diamond_pickaxe_run01.json
reflexion,diamond_pickaxe,Diamond,False,42,dead_loop,3,5,0,0.0,5,0.12195121951219512,21,21,False,False,14,7,plan_knowledge_error,4,full/full_v1/reflexion/diamond_pickaxe_run02.json
reflexion,diamond_pickaxe,Diamond,False,100,max_steps,3,5,0,0.0,23,0.23232323232323232,7,93,False,False,4,3,plan_knowledge_error,4,full/full_v1/reflexion/diamond_pickaxe_run03.json
reflexion,diamond_pickaxe,Diamond,False,10,dead_loop,3,5,0,0.0,3,0.3333333333333333,6,4,False,False,1,5,sequencing_error,4,full/full_v1/reflexion/diamond_pickaxe_run04.json
reflexion,diamond_pickaxe,Diamond,False,78,dead_loop,3,5,5,0.0641025641025641,26,0.33766233766233766,23,55,False,False,12,11,plan_knowledge_error,5,full/full_v1/reflexion/diamond_pickaxe_run05.json
reflexion,diamond_pickaxe,Diamond,False,42,dead_loop,3,5,1,0.023809523809523808,10,0.24390243902439024,12,30,False,False,1,11,sequencing_error,5,full/full_v1/reflexion/diamond_pickaxe_run06.json
reflexion,diamond_pickaxe,Diamond,False,13,dead_loop,3,5,5,0.38461538461538464,4,0.3333333333333333,7,6,True,False,6,1,dead_loop,3,full/full_v1/reflexion/diamond_pickaxe_run07.json
reflexion,diamond_pickaxe,Diamond,False,5,dead_loop,3,5,0,0.0,4,1.0,5,0,True,True,0,5,dead_loop,1,full/full_v1/reflexion/diamond_pickaxe_run08.json
reflexion,diamond_pickaxe,Diamond,False,44,dead_loop,3,5,2,0.045454545454545456,2,0.046511627906976744,20,24,False,False,16,4,plan_knowledge_error,2,full/full_v1/reflexion/diamond_pickaxe_run09.json
reflexion,diamond_pickaxe,Diamond,False,14,dead_loop,3,5,0,0.0,1,0.07692307692307693,6,8,False,False,5,1,plan_knowledge_error,4,full/full_v1/reflexion/diamond_pickaxe_run10.json
reflexion,diamond_pickaxe,Diamond,False,12,dead_loop,3,5,0,0.0,3,0.2727272727272727,7,5,False,False,0,7,sequencing_error,5,full/full_v1/reflexion/diamond_pickaxe_run11.json
reflexion,diamond_pickaxe,Diamond,False,11,dead_loop,3,5,0,0.0,1,0.1,8,3,False,False,5,3,plan_knowledge_error,2,full/full_v1/reflexion/diamond_pickaxe_run12.json
reflexion,diamond_pickaxe,Diamond,False,59,dead_loop,3,5,2,0.03389830508474576,4,0.06896551724137931,22,37,False,False,19,3,plan_knowledge_error,4,full/full_v1/reflexion/diamond_pickaxe_run13.json
reflexion,diamond_pickaxe,Diamond,False,15,dead_loop,3,5,0,0.0,3,0.21428571428571427,9,6,False,False,0,9,sequencing_error,2,full/full_v1/reflexion/diamond_pickaxe_run14.json
reflexion,diamond_pickaxe,Diamond,False,100,max_steps,3,5,6,0.06,21,0.21212121212121213,33,67,True,False,32,1,dead_loop,3,full/full_v1/reflexion/diamond_pickaxe_run15.json
reflexion,diamond,Diamond,False,26,dead_loop,3,4,1,0.038461538461538464,2,0.08,16,10,False,False,14,2,plan_knowledge_error,4,full/full_v1/reflexion/diamond_run01.json
reflexion,diamond,Diamond,False,9,dead_loop,3,4,0,0.0,1,0.125,5,4,False,False,0,5,sequencing_error,2,full/full_v1/reflexion/diamond_run02.json
reflexion,diamond,Diamond,False,28,dead_loop,3,4,0,0.0,5,0.18518518518518517,10,18,False,False,9,1,plan_knowledge_error,2,full/full_v1/reflexion/diamond_run03.json
reflexion,diamond,Diamond,False,43,dead_loop,3,4,0,0.0,5,0.11904761904761904,15,28,False,False,8,7,plan_knowledge_error,3,full/full_v1/reflexion/diamond_run04.json
reflexion,diamond,Diamond,False,11,dead_loop,3,4,0,0.0,5,0.5,5,6,False,False,0,5,sequencing_error,4,full/full_v1/reflexion/diamond_run05.json
reflexion,diamond,Diamond,False,100,max_steps,3,4,2,0.02,19,0.1919191919191919,7,93,True,False,7,0,dead_loop,3,full/full_v1/reflexion/diamond_run06.json
reflexion,diamond,Diamond,False,100,max_steps,3,4,0,0.0,11,0.1111111111111111,23,77,False,False,14,9,plan_knowledge_error,4,full/full_v1/reflexion/diamond_run07.json
reflexion,diamond,Diamond,False,100,max_steps,3,4,2,0.02,10,0.10101010101010101,24,76,False,False,21,3,plan_knowledge_error,4,full/full_v1/reflexion/diamond_run08.json
reflexion,diamond,Diamond,False,10,dead_loop,3,4,0,0.0,4,0.4444444444444444,7,3,True,False,6,1,dead_loop,2,full/full_v1/reflexion/diamond_run09.json
reflexion,diamond,Diamond,False,10,dead_loop,3,4,0,0.0,3,0.3333333333333333,7,3,False,True,7,0,plan_knowledge_error,4,full/full_v1/reflexion/diamond_run10.json
reflexion,diamond,Diamond,False,100,max_steps,3,4,2,0.02,19,0.1919191919191919,22,78,False,False,17,5,plan_knowledge_error,4,full/full_v1/reflexion/diamond_run11.json
reflexion,diamond,Diamond,False,9,dead_loop,3,4,0,0.0,6,0.75,5,4,True,True,5,0,dead_loop,5,full/full_v1/reflexion/diamond_run12.json
reflexion,diamond,Diamond,False,92,dead_loop,3,4,7,0.07608695652173914,15,0.16483516483516483,26,66,True,False,25,1,dead_loop,4,full/full_v1/reflexion/diamond_run13.json
reflexion,diamond,Diamond,False,39,dead_loop,3,4,1,0.02564102564102564,10,0.2631578947368421,16,23,False,False,6,10,sequencing_error,2,full/full_v1/reflexion/diamond_run14.json
reflexion,diamond,Diamond,False,11,dead_loop,3,4,0,0.0,3,0.3,8,3,False,False,7,1,plan_knowledge_error,3,full/full_v1/reflexion/diamond_run15.json
reflexion,diamond_shovel,Diamond,False,15,dead_loop,3,5,0,0.0,4,0.2857142857142857,6,9,False,False,1,5,sequencing_error,5,full/full_v1/reflexion/diamond_shovel_run01.json
reflexion,diamond_shovel,Diamond,False,17,dead_loop,3,5,5,0.29411764705882354,5,0.3125,11,6,True,False,5,6,dead_loop,4,full/full_v1/reflexion/diamond_shovel_run02.json
reflexion,diamond_shovel,Diamond,False,51,dead_loop,3,5,6,0.11764705882352941,14,0.28,20,31,False,False,12,8,plan_knowledge_error,2,full/full_v1/reflexion/diamond_shovel_run03.json
reflexion,diamond_shovel,Diamond,False,13,dead_loop,3,5,4,0.3076923076923077,6,0.5,9,4,False,False,4,5,sequencing_error,2,full/full_v1/reflexion/diamond_shovel_run04.json
reflexion,diamond_shovel,Diamond,False,12,dead_loop,3,5,0,0.0,0,0.0,5,7,False,False,0,5,sequencing_error,4,full/full_v1/reflexion/diamond_shovel_run05.json
reflexion,diamond_shovel,Diamond,False,42,dead_loop,3,5,7,0.16666666666666666,12,0.2926829268292683,15,27,True,False,12,3,dead_loop,1,full/full_v1/reflexion/diamond_shovel_run06.json
reflexion,diamond_shovel,Diamond,False,35,dead_loop,3,5,0,0.0,4,0.11764705882352941,25,10,False,False,20,5,plan_knowledge_error,1,full/full_v1/reflexion/diamond_shovel_run07.json
reflexion,diamond_shovel,Diamond,False,9,dead_loop,3,5,0,0.0,2,0.25,5,4,False,False,0,5,sequencing_error,1,full/full_v1/reflexion/diamond_shovel_run08.json
reflexion,diamond_shovel,Diamond,False,100,max_steps,3,5,8,0.08,15,0.15151515151515152,32,68,False,False,30,2,plan_knowledge_error,3,full/full_v1/reflexion/diamond_shovel_run09.json
reflexion,diamond_shovel,Diamond,False,28,dead_loop,3,5,5,0.17857142857142858,4,0.14814814814814814,11,17,False,False,7,4,plan_knowledge_error,4,full/full_v1/reflexion/diamond_shovel_run10.json
reflexion,diamond_shovel,Diamond,False,8,dead_loop,3,5,0,0.0,6,0.8571428571428571,5,3,True,True,0,5,dead_loop,4,full/full_v1/reflexion/diamond_shovel_run11.json
reflexion,diamond_shovel,Diamond,False,25,dead_loop,3,5,0,0.0,4,0.16666666666666666,10,15,False,False,7,3,plan_knowledge_error,4,full/full_v1/reflexion/diamond_shovel_run12.json
reflexion,diamond_shovel,Diamond,False,8,dead_loop,3,5,1,0.125,2,0.2857142857142857,6,2,False,False,1,5,sequencing_error,2,full/full_v1/reflexion/diamond_shovel_run13.json
reflexion,diamond_shovel,Diamond,False,16,dead_loop,3,5,0,0.0,4,0.26666666666666666,9,7,False,False,2,7,sequencing_error,2,full/full_v1/reflexion/diamond_shovel_run14.json
reflexion,diamond_shovel,Diamond,False,13,dead_loop,3,5,0,0.0,1,0.08333333333333333,7,6,False,False,1,6,sequencing_error,4,full/full_v1/reflexion/diamond_shovel_run15.json
reflexion,diamond_sword,Diamond,False,47,dead_loop,3,5,1,0.02127659574468085,1,0.021739130434782608,26,21,False,False,19,7,plan_knowledge_error,1,full/full_v1/reflexion/diamond_sword_run01.json
reflexion,diamond_sword,Diamond,False,12,dead_loop,3,5,0,0.0,0,0.0,6,6,False,False,1,5,sequencing_error,2,full/full_v1/reflexion/diamond_sword_run02.json
reflexion,diamond_sword,Diamond,False,21,dead_loop,3,5,0,0.0,3,0.15,9,12,False,False,8,1,plan_knowledge_error,6,full/full_v1/reflexion/diamond_sword_run03.json
reflexion,diamond_sword,Diamond,False,100,max_steps,3,5,2,0.02,20,0.20202020202020202,26,74,False,False,16,10,plan_knowledge_error,4,full/full_v1/reflexion/diamond_sword_run04.json
reflexion,diamond_sword,Diamond,False,100,max_steps,3,5,0,0.0,40,0.40404040404040403,9,91,True,False,6,3,dead_loop,7,full/full_v1/reflexion/diamond_sword_run05.json
reflexion,diamond_sword,Diamond,False,14,dead_loop,3,5,0,0.0,1,0.07692307692307693,11,3,False,False,7,4,plan_knowledge_error,1,full/full_v1/reflexion/diamond_sword_run06.json
reflexion,diamond_sword,Diamond,False,7,dead_loop,3,5,0,0.0,2,0.3333333333333333,6,1,False,False,6,0,plan_knowledge_error,1,full/full_v1/reflexion/diamond_sword_run07.json
reflexion,diamond_sword,Diamond,False,24,dead_loop,3,5,0,0.0,8,0.34782608695652173,8,16,True,False,7,1,dead_loop,4,full/full_v1/reflexion/diamond_sword_run08.json
reflexion,diamond_sword,Diamond,False,83,dead_loop,3,5,6,0.07228915662650602,15,0.18292682926829268,28,55,False,False,24,4,plan_knowledge_error,4,full/full_v1/reflexion/diamond_sword_run09.json
reflexion,diamond_sword,Diamond,False,8,dead_loop,3,5,0,0.0,4,0.5714285714285714,5,3,True,True,0,5,dead_loop,4,full/full_v1/reflexion/diamond_sword_run10.json
reflexion,diamond_sword,Diamond,False,13,dead_loop,3,5,0,0.0,0,0.0,7,6,False,False,5,2,plan_knowledge_error,3,full/full_v1/reflexion/diamond_sword_run11.json
reflexion,diamond_sword,Diamond,False,51,dead_loop,3,5,4,0.0784313725490196,9,0.18,26,25,False,False,14,12,plan_knowledge_error,4,full/full_v1/reflexion/diamond_sword_run12.json
reflexion,diamond_sword,Diamond,False,11,dead_loop,3,5,0,0.0,4,0.4,7,4,False,False,0,7,sequencing_error,1,full/full_v1/reflexion/diamond_sword_run13.json
reflexion,diamond_sword,Diamond,False,9,dead_loop,3,5,0,0.0,4,0.5,6,3,True,True,1,5,dead_loop,4,full/full_v1/reflexion/diamond_sword_run14.json
reflexion,diamond_sword,Diamond,False,16,dead_loop,3,5,0,0.0,2,0.13333333333333333,7,9,False,False,5,2,plan_knowledge_error,1,full/full_v1/reflexion/diamond_sword_run15.json
reflexion,dropper,Redstone,False,9,dead_loop,3,5,0,0.0,6,0.75,5,4,False,False,0,5,sequencing_error,1,full/full_v1/reflexion/dropper_run01.json
reflexion,dropper,Redstone,False,19,dead_loop,3,5,0,0.0,0,0.0,9,10,False,False,0,9,sequencing_error,4,full/full_v1/reflexion/dropper_run02.json
reflexion,dropper,Redstone,False,14,dead_loop,3,5,0,0.0,0,0.0,7,7,False,False,0,7,sequencing_error,1,full/full_v1/reflexion/dropper_run03.json
reflexion,dropper,Redstone,False,17,dead_loop,3,5,0,0.0,3,0.1875,5,12,False,False,0,5,sequencing_error,4,full/full_v1/reflexion/dropper_run04.json
reflexion,dropper,Redstone,False,15,dead_loop,3,5,0,0.0,3,0.21428571428571427,10,5,False,False,0,10,sequencing_error,1,full/full_v1/reflexion/dropper_run05.json
reflexion,dropper,Redstone,False,22,dead_loop,3,5,0,0.0,3,0.14285714285714285,7,15,False,False,0,7,sequencing_error,4,full/full_v1/reflexion/dropper_run06.json
reflexion,dropper,Redstone,False,9,dead_loop,3,5,0,0.0,2,0.25,5,4,False,False,0,5,sequencing_error,1,full/full_v1/reflexion/dropper_run07.json
reflexion,dropper,Redstone,False,20,dead_loop,3,5,0,0.0,1,0.05263157894736842,9,11,False,False,0,9,sequencing_error,4,full/full_v1/reflexion/dropper_run08.json
reflexion,dropper,Redstone,False,26,dead_loop,3,5,0,0.0,1,0.04,9,17,False,False,0,9,sequencing_error,4,full/full_v1/reflexion/dropper_run09.json
reflexion,dropper,Redstone,False,9,dead_loop,3,5,0,0.0,4,0.5,6,3,True,True,0,6,dead_loop,4,full/full_v1/reflexion/dropper_run10.json
reflexion,dropper,Redstone,False,18,dead_loop,3,5,0,0.0,2,0.11764705882352941,8,10,False,False,1,7,sequencing_error,4,full/full_v1/reflexion/dropper_run11.json
reflexion,dropper,Redstone,False,100,max_steps,3,5,1,0.01,3,0.030303030303030304,28,72,False,False,14,14,sequencing_error,3,full/full_v1/reflexion/dropper_run12.json
reflexion,dropper,Redstone,False,12,dead_loop,3,5,0,0.0,4,0.36363636363636365,9,3,True,False,0,9,dead_loop,1,full/full_v1/reflexion/dropper_run13.json
reflexion,dropper,Redstone,False,59,dead_loop,3,5,6,0.1016949152542373,5,0.08620689655172414,27,32,False,False,6,21,sequencing_error,4,full/full_v1/reflexion/dropper_run14.json
reflexion,dropper,Redstone,False,100,max_steps,3,5,3,0.03,26,0.26262626262626265,21,79,True,False,9,12,dead_loop,2,full/full_v1/reflexion/dropper_run15.json
reflexion,furnace,Stone,False,26,dead_loop,3,5,0,0.0,5,0.2,10,16,False,False,0,10,sequencing_error,3,full/full_v1/reflexion/furnace_run01.json
reflexion,furnace,Stone,True,44,success,1,5,2,0.045454545454545456,10,0.23255813953488372,15,29,False,False,2,13,sequencing_error,2,full/full_v1/reflexion/furnace_run02.json
reflexion,furnace,Stone,False,15,dead_loop,3,5,0,0.0,0,0.0,10,5,False,False,1,9,sequencing_error,1,full/full_v1/reflexion/furnace_run03.json
reflexion,furnace,Stone,True,76,success,1,5,0,0.0,15,0.2,23,53,False,False,2,21,sequencing_error,1,full/full_v1/reflexion/furnace_run04.json
