agent,goal,group,success,total_steps,termination,attempt_index,optimal_depth,invalid_action_steps,invalid_action_rate,repeated_action_transitions,repeated_action_rate,failed_steps,successful_steps,dead_loop,cascade_failure,plan_knowledge_error_steps,sequencing_error_steps,dominant_error_type,first_failure_step,source
react,diamond_hoe,Diamond,False,19,dead_loop,,5,5,0.2631578947368421,7,0.3888888888888889,12,7,True,False,8,4,dead_loop,1,full_v1_results/full_v1/react/diamond_hoe_run14.json
react,diamond_hoe,Diamond,False,5,dead_loop,,5,5,1.0,4,1.0,5,0,True,True,5,0,dead_loop,1,full_v1_results/full_v1/react/diamond_hoe_run15.json
react,diamond_leggings,Armor,False,6,dead_loop,,5,1,0.16666666666666666,4,0.8,6,0,True,True,6,0,dead_loop,1,full_v1_results/full_v1/react/diamond_leggings_run01.json
react,diamond_leggings,Armor,False,8,dead_loop,,5,3,0.375,6,0.8571428571428571,8,0,True,True,8,0,dead_loop,1,full_v1_results/full_v1/react/diamond_leggings_run02.json
react,diamond_leggings,Armor,False,18,dead_loop,,5,3,0.16666666666666666,4,0.23529411764705882,12,6,False,False,7,5,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_leggings_run05.json
react,diamond_leggings,Armor,False,28,dead_loop,,5,5,0.17857142857142858,5,0.18518518518518517,16,12,False,False,13,3,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_leggings_run07.json
react,diamond_leggings,Armor,False,21,dead_loop,,5,5,0.23809523809523808,7,0.35,15,6,False,False,15,0,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_leggings_run10.json
react,diamond_leggings,Armor,False,19,dead_loop,,5,5,0.2631578947368421,5,0.2777777777777778,9,10,False,False,8,1,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_leggings_run13.json
react,diamond_leggings,Armor,False,9,dead_loop,,5,3,0.3333333333333333,5,0.625,8,1,False,False,8,0,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_leggings_run15.json
react,diamond_pickaxe,Diamond,False,16,dead_loop,,5,0,0.0,2,0.13333333333333333,8,8,False,False,6,2,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_pickaxe_run01.json
react,diamond_pickaxe,Diamond,False,32,dead_loop,,5,9,0.28125,7,0.22580645161290322,14,18,False,False,14,0,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_pickaxe_run02.json
react,diamond_pickaxe,Diamond,False,31,dead_loop,,5,4,0.12903225806451613,5,0.16666666666666666,18,13,False,False,16,2,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_pickaxe_run03.json
react,diamond_pickaxe,Diamond,False,32,dead_loop,,5,5,0.15625,7,0.22580645161290322,15,17,False,False,10,5,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_pickaxe_run04.json
react,diamond_pickaxe,Diamond,False,20,dead_loop,,5,1,0.05,2,0.10526315789473684,11,9,False,False,10,1,plan_knowledge_error,2,full_v1_results/full_v1/react/diamond_pickaxe_run05.json
react,diamond_pickaxe,Diamond,False,6,dead_loop,,5,0,0.0,3,0.6,6,0,False,True,6,0,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_pickaxe_run06.json
react,diamond_pickaxe,Diamond,False,20,dead_loop,,5,0,0.0,2,0.10526315789473684,10,10,False,False,9,1,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_pickaxe_run07.json
react,diamond_pickaxe,Diamond,False,6,dead_loop,,5,0,0.0,3,0.6,6,0,False,True,6,0,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_pickaxe_run08.json
react,diamond_pickaxe,Diamond,False,54,dead_loop,,5,6,0.1111111111111111,14,0.2641509433962264,22,32,True,False,21,1,dead_loop,1,full_v1_results/full_v1/react/diamond_pickaxe_run09.json
react,diamond_pickaxe,Diamond,False,16,dead_loop,,5,0,0.0,3,0.2,8,8,False,False,8,0,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_pickaxe_run10.json
react,diamond_pickaxe,Diamond,False,8,dead_loop,,5,3,0.375,6,0.8571428571428571,8,0,True,True,8,0,dead_loop,1,full_v1_results/full_v1/react/diamond_pickaxe_run11.json
react,diamond_pickaxe,Diamond,False,6,dead_loop,,5,1,0.16666666666666666,4,0.8,6,0,True,True,6,0,dead_loop,1,full_v1_results/full_v1/react/diamond_pickaxe_run12.json
react,diamond_pickaxe,Diamond,False,41,dead_loop,,5,5,0.12195121951219512,7,0.175,21,20,False,False,18,3,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_pickaxe_run13.json
react,diamond_pickaxe,Diamond,False,9,dead_loop,,5,0,0.0,3,0.375,6,3,False,False,6,0,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_pickaxe_run14.json
react,diamond_pickaxe,Diamond,False,23,dead_loop,,5,0,0.0,4,0.18181818181818182,12,11,False,False,9,3,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_pickaxe_run15.json
react,diamond,Diamond,False,50,dead_loop,,4,6,0.12,12,0.24489795918367346,22,28,True,False,20,2,dead_loop,1,full_v1_results/full_v1/react/diamond_run01.json
react,diamond,Diamond,False,5,dead_loop,,4,0,0.0,4,1.0,5,0,True,True,5,0,dead_loop,1,full_v1_results/full_v1/react/diamond_run02.json
react,diamond,Diamond,False,35,dead_loop,,4,7,0.2,6,0.17647058823529413,15,20,False,False,15,0,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_run03.json
react,diamond,Diamond,False,68,dead_loop,,4,7,0.10294117647058823,12,0.1791044776119403,34,34,True,False,34,0,dead_loop,1,full_v1_results/full_v1/react/diamond_run04.json
react,diamond,Diamond,False,57,dead_loop,,4,7,0.12280701754385964,11,0.19642857142857142,21,36,False,False,19,2,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_run05.json
react,diamond,Diamond,False,13,dead_loop,,4,0,0.0,6,0.5,10,3,True,False,10,0,dead_loop,1,full_v1_results/full_v1/react/diamond_run06.json
react,diamond,Diamond,False,38,dead_loop,,4,5,0.13157894736842105,7,0.1891891891891892,18,20,False,False,16,2,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_run07.json
react,diamond,Diamond,False,12,dead_loop,,4,0,0.0,5,0.45454545454545453,8,4,False,False,3,5,sequencing_error,1,full_v1_results/full_v1/react/diamond_run08.json
react,diamond,Diamond,False,50,dead_loop,,4,2,0.04,11,0.22448979591836735,17,33,False,False,15,2,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_run09.json
react,diamond,Diamond,False,50,dead_loop,,4,8,0.16,9,0.1836734693877551,25,25,False,False,23,2,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_run10.json
react,diamond,Diamond,False,40,dead_loop,,4,0,0.0,9,0.23076923076923078,17,23,False,False,15,2,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_run12.json
react,diamond,Diamond,False,20,dead_loop,,4,0,0.0,3,0.15789473684210525,11,9,False,False,11,0,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_run13.json
react,diamond,Diamond,False,17,dead_loop,,4,0,0.0,3,0.1875,10,7,False,False,8,2,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_run15.json
react,diamond_shovel,Diamond,False,18,dead_loop,,5,5,0.2777777777777778,4,0.23529411764705882,9,9,False,False,9,0,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_shovel_run01.json
react,diamond_shovel,Diamond,False,23,dead_loop,,5,3,0.13043478260869565,6,0.2727272727272727,14,9,False,False,11,3,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_shovel_run02.json
react,diamond_shovel,Diamond,False,23,dead_loop,,5,4,0.17391304347826086,6,0.2727272727272727,11,12,False,False,6,5,plan_knowledge_error,3,full_v1_results/full_v1/react/diamond_shovel_run03.json
react,diamond_shovel,Diamond,False,21,dead_loop,,5,5,0.23809523809523808,3,0.15,13,8,False,False,12,1,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_shovel_run04.json
react,diamond_shovel,Diamond,False,23,dead_loop,,5,5,0.21739130434782608,3,0.13636363636363635,10,13,False,False,9,1,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_shovel_run05.json
react,diamond_shovel,Diamond,False,11,dead_loop,,5,0,0.0,2,0.2,6,5,False,False,1,5,sequencing_error,1,full_v1_results/full_v1/react/diamond_shovel_run06.json
react,diamond_shovel,Diamond,False,17,dead_loop,,5,0,0.0,0,0.0,11,6,False,False,6,5,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_shovel_run07.json
react,diamond_shovel,Diamond,False,26,dead_loop,,5,5,0.19230769230769232,5,0.2,15,11,False,False,11,4,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_shovel_run08.json
react,diamond_shovel,Diamond,False,24,dead_loop,,5,6,0.25,3,0.13043478260869565,17,7,False,False,14,3,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_shovel_run09.json
react,diamond_shovel,Diamond,False,11,dead_loop,,5,5,0.45454545454545453,3,0.3,8,3,False,False,8,0,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_shovel_run10.json
react,diamond_shovel,Diamond,False,20,dead_loop,,5,2,0.1,2,0.10526315789473684,12,8,False,False,11,1,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_shovel_run11.json
react,diamond_shovel,Diamond,False,21,dead_loop,,5,0,0.0,7,0.35,9,12,False,False,4,5,sequencing_error,1,full_v1_results/full_v1/react/diamond_shovel_run12.json
react,diamond_shovel,Diamond,False,19,dead_loop,,5,5,0.2631578947368421,7,0.3888888888888889,9,10,True,False,7,2,dead_loop,1,full_v1_results/full_v1/react/diamond_shovel_run13.json
react,diamond_shovel,Diamond,False,22,dead_loop,,5,5,0.22727272727272727,5,0.23809523809523808,11,11,False,False,10,1,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_shovel_run14.json
react,diamond_shovel,Diamond,False,6,dead_loop,,5,0,0.0,3,0.6,6,0,False,True,6,0,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_shovel_run15.json
react,diamond_sword,Diamond,False,6,dead_loop,,5,1,0.16666666666666666,4,0.8,6,0,True,True,6,0,dead_loop,1,full_v1_results/full_v1/react/diamond_sword_run01.json
react,diamond_sword,Diamond,False,30,dead_loop,,5,6,0.2,4,0.13793103448275862,15,15,False,False,11,4,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_sword_run02.json
react,diamond_sword,Diamond,False,24,dead_loop,,5,2,0.08333333333333333,4,0.17391304347826086,17,7,False,False,15,2,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_sword_run03.json
react,diamond_sword,Diamond,False,5,dead_loop,,5,0,0.0,4,1.0,5,0,True,True,5,0,dead_loop,1,full_v1_results/full_v1/react/diamond_sword_run04.json
react,diamond_sword,Diamond,False,6,dead_loop,,5,0,0.0,3,0.6,6,0,False,True,6,0,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_sword_run05.json
react,diamond_sword,Diamond,False,22,dead_loop,,5,2,0.09090909090909091,4,0.19047619047619047,12,10,False,False,9,3,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_sword_run06.json
react,diamond_sword,Diamond,False,16,dead_loop,,5,2,0.125,1,0.06666666666666667,11,5,False,False,10,1,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_sword_run07.json
react,diamond_sword,Diamond,False,17,dead_loop,,5,2,0.11764705882352941,0,0.0,11,6,False,False,9,2,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_sword_run08.json
react,diamond_sword,Diamond,False,7,dead_loop,,5,1,0.14285714285714285,3,0.5,7,0,False,True,7,0,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_sword_run09.json
react,diamond_sword,Diamond,False,17,dead_loop,,5,0,0.0,2,0.125,11,6,False,False,8,3,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_sword_run10.json
react,diamond_sword,Diamond,False,16,dead_loop,,5,0,0.0,4,0.26666666666666666,8,8,False,False,3,5,sequencing_error,1,full_v1_results/full_v1/react/diamond_sword_run11.json
react,diamond_sword,Diamond,False,20,dead_loop,,5,3,0.15,6,0.3157894736842105,11,9,False,False,9,2,plan_knowledge_error,1,full_v1_results/full_v1/react/diamond_sword_run12.json
react,diamond_sword,Diamond,False,14,dead_loop,,5,0,0.0,3,0.23076923076923078,10,4,False,False,5,5,sequencing_error,1,full_v1_results/full_v1/react/diamond_sword_run13.json
react,diamond_sword,Diamond,False,7,dead_loop,,5,2,0.2857142857142857,5,0.8333333333333334,7,0,True,True,7,0,dead_loop,1,full_v1_results/full_v1/react/diamond_sword_run14.json
react,dropper,Redstone,False,77,dead_loop,,5,9,0.11688311688311688,14,0.18421052631578946,31,46,False,False,24,7,plan_knowledge_error,1,full_v1_results/full_v1/react/dropper_run01.json
react,dropper,Redstone,False,42,dead_loop,,5,1,0.023809523809523808,4,0.0975609756097561,24,18,False,False,16,8,plan_knowledge_error,1,full_v1_results/full_v1/react/dropper_run02.json
react,dropper,Redstone,False,24,dead_loop,,5,0,0.0,2,0.08695652173913043,16,8,False,False,2,14,sequencing_error,1,full_v1_results/full_v1/react/dropper_run03.json
react,dropper,Redstone,False,63,dead_loop,,5,3,0.047619047619047616,9,0.14516129032258066,31,32,False,False,20,11,plan_knowledge_error,1,full_v1_results/full_v1/react/dropper_run04.json
react,dropper,Redstone,False,65,dead_loop,,5,0,0.0,19,0.296875,31,34,False,False,15,16,sequencing_error,1,full_v1_results/full_v1/react/dropper_run05.json
react,dropper,Redstone,False,32,dead_loop,,5,1,0.03125,3,0.0967741935483871,13,19,False,False,12,1,plan_knowledge_error,6,full_v1_results/full_v1/react/dropper_run06.json
react,dropper,Redstone,False,55,dead_loop,,5,2,0.03636363636363636,8,0.14814814814814814,33,22,False,False,20,13,plan_knowledge_error,1,full_v1_results/full_v1/react/dropper_run07.json
react,dropper,Redstone,False,18,dead_loop,,5,0,0.0,3,0.17647058823529413,9,9,False,False,1,8,sequencing_error,1,full_v1_results/full_v1/react/dropper_run08.json
react,dropper,Redstone,False,11,dead_loop,,5,0,0.0,5,0.5,8,3,True,False,1,7,dead_loop,1,full_v1_results/full_v1/react/dropper_run09.json
react,dropper,Redstone,False,11,dead_loop,,5,0,0.0,3,0.3,8,3,False,False,1,7,sequencing_error,1,full_v1_results/full_v1/react/dropper_run10.json
react,dropper,Redstone,False,55,dead_loop,,5,7,0.12727272727272726,10,0.18518518518518517,19,36,True,False,13,6,dead_loop,1,full_v1_results/full_v1/react/dropper_run11.json
react,dropper,Redstone,False,36,dead_loop,,5,1,0.027777777777777776,7,0.2,13,23,False,False,7,6,plan_knowledge_error,1,full_v1_results/full_v1/react/dropper_run12.json
react,dropper,Redstone,False,38,dead_loop,,5,1,0.02631578947368421,2,0.05405405405405406,18,20,False,False,9,9,sequencing_error,1,full_v1_results/full_v1/react/dropper_run13.json
react,dropper,Redstone,False,9,dead_loop,,5,0,0.0,2,0.25,9,0,False,True,5,4,plan_knowledge_error,1,full_v1_results/full_v1/react/dropper_run14.json
react,dropper,Redstone,False,53,dead_loop,,5,0,0.0,8,0.15384615384615385,23,30,False,False,16,7,plan_knowledge_error,1,full_v1_results/full_v1/react/dropper_run15.json
react,furnace,Stone,False,5,dead_loop,,5,0,0.0,4,1.0,5,0,True,True,0,5,dead_loop,1,full_v1_results/full_v1/react/furnace_run01.json
react,furnace,Stone,False,18,dead_loop,,5,0,0.0,5,0.29411764705882354,12,6,True,False,0,12,dead_loop,1,full_v1_results/full_v1/react/furnace_run02.json
react,furnace,Stone,False,17,dead_loop,,5,0,0.0,2,0.125,10,7,False,False,2,8,sequencing_error,1,full_v1_results/full_v1/react/furnace_run03.json
react,furnace,Stone,False,15,dead_loop,,5,0,0.0,5,0.35714285714285715,11,4,False,False,0,11,sequencing_error,1,full_v1_results/full_v1/react/furnace_run05.json
react,furnace,Stone,False,27,dead_loop,,5,3,0.1111111111111111,5,0.19230769230769232,19,8,False,False,6,13,sequencing_error,1,full_v1_results/full_v1/react/furnace_run07.json
react,furnace,Stone,True,30,success,,5,1,0.03333333333333333,9,0.3103448275862069,10,20,True,False,2,8,dead_loop,1,full_v1_results/full_v1/react/furnace_run09.json
react,furnace,Stone,False,21,dead_loop,,5,0,0.0,3,0.15,15,6,False,False,0,15,sequencing_error,1,full_v1_results/full_v1/react/furnace_run10.json
react,furnace,Stone,False,17,dead_loop,,5,0,0.0,3,0.1875,12,5,False,False,0,12,sequencing_error,1,full_v1_results/full_v1/react/furnace_run11.json
react,furnace,Stone,False,6,dead_loop,,5,0,0.0,3,0.6,6,0,False,True,0,6,sequencing_error,1,full_v1_results/full_v1/react/furnace_run13.json
react,furnace,Stone,False,17,dead_loop,,5,0,0.0,3,0.1875,11,6,False,False,0,11,sequencing_error,1,full_v1_results/full_v1/react/furnace_run15.json
react,gold_ingot,Golden,False,90,dead_loop,,4,2,0.022222222222222223,11,0.12359550561797752,45,45,False,False,44,1,plan_knowledge_error,1,full_v1_results/full_v1/react/gold_ingot_run01.json
react,gold_ingot,Golden,False,19,dead_loop,,4,0,0.0,1,0.05555555555555555,13,6,False,False,13,0,plan_knowledge_error,1,full_v1_results/full_v1/react/gold_ingot_run02.json
react,gold_ingot,Golden,False,8,dead_loop,,4,0,0.0,3,0.42857142857142855,8,0,False,True,8,0,plan_knowledge_error,1,full_v1_results/full_v1/react/gold_ingot_run03.json
react,gold_ingot,Golden,False,23,dead_loop,,4,0,0.0,3,0.13636363636363635,15,8,False,False,12,3,plan_knowledge_error,1,full_v1_results/full_v1/react/gold_ingot_run04.json
react,gold_ingot,Golden,False,9,dead_loop,,4,0,0.0,3,0.375,9,0,False,True,9,0,plan_knowledge_error,1,full_v1_results/full_v1/react/gold_ingot_run05.json
react,gold_ingot,Golden,False,45,dead_loop,,4,0,0.0,4,0.09090909090909091,24,21,False,False,23,1,plan_knowledge_error,1,full_v1_results/full_v1/react/gold_ingot_run06.json
react,gold_ingot,Golden,False,42,dead_loop,,4,1,0.023809523809523808,5,0.12195121951219512,26,16,False,False,23,3,plan_knowledge_error,1,full_v1_results/full_v1/react/gold_ingot_run07.json
react,gold_ingot,Golden,False,8,dead_loop,,4,0,0.0,4,0.5714285714285714,8,0,True,True,8,0,dead_loop,1,full_v1_results/full_v1/react/gold_ingot_run08.json
react,gold_ingot,Golden,False,11,dead_loop,,4,0,0.0,5,0.5,8,3,False,False,8,0,plan_knowledge_error,1,full_v1_results/full_v1/react/gold_ingot_run09.json
react,gold_ingot,Golden,False,8,dead_loop,,4,0,0.0,3,0.42857142857142855,8,0,False,True,8,0,plan_knowledge_error,1,full_v1_results/full_v1/react/gold_ingot_run10.json
react,gold_ingot,Golden,False,9,dead_loop,,4,0,0.0,5,0.625,9,0,True,True,9,0,dead_loop,1,full_v1_results/full_v1/react/gold_ingot_run11.json
react,gold_ingot,Golden,False,28,dead_loop,,4,0,0.0,4,0.14814814814814814,15,13,False,False,10,5,plan_knowledge_error,1,full_v1_results/full_v1/react/gold_ingot_run12.json
react,gold_ingot,Golden,False,9,dead_loop,,4,0,0.0,4,0.5,9,0,False,True,9,0,plan_knowledge_error,1,full_v1_results/full_v1/react/gold_ingot_run13.json
react,gold_ingot,Golden,False,19,dead_loop,,4,0,0.0,3,0.16666666666666666,14,5,False,False,13,1,plan_knowledge_error,1,full_v1_results/full_v1/react/gold_ingot_run14.json
react,gold_ingot,Golden,False,18,dead_loop,,4,0,0.0,4,0.23529411764705882,10,8,False,False,10,0,plan_knowledge_error,1,full_v1_results/full_v1/react/gold_ingot_run15.json
react,golden_axe,Golden,False,38,dead_loop,,5,2,0.05263157894736842,3,0.08108108108108109,28,10,False,False,25,3,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_axe_run01.json
react,golden_axe,Golden,False,16,dead_loop,,5,0,0.0,0,0.0,12,4,False,False,10,2,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_axe_run02.json
react,golden_axe,Golden,False,22,dead_loop,,5,0,0.0,3,0.14285714285714285,15,7,False,False,14,1,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_axe_run03.json
react,golden_axe,Golden,False,16,dead_loop,,5,0,0.0,0,0.0,13,3,False,False,12,1,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_axe_run04.json
react,golden_axe,Golden,False,24,dead_loop,,5,2,0.08333333333333333,2,0.08695652173913043,17,7,False,False,15,2,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_axe_run05.json
react,golden_axe,Golden,False,7,dead_loop,,5,0,0.0,4,0.6666666666666666,7,0,True,True,7,0,dead_loop,1,full_v1_results/full_v1/react/golden_axe_run06.json
react,golden_axe,Golden,False,10,dead_loop,,5,0,0.0,2,0.2222222222222222,10,0,False,True,10,0,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_axe_run07.json
react,golden_axe,Golden,False,39,dead_loop,,5,0,0.0,4,0.10526315789473684,24,15,False,False,19,5,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_axe_run08.json
react,golden_axe,Golden,False,28,dead_loop,,5,0,0.0,3,0.1111111111111111,20,8,False,False,17,3,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_axe_run09.json
react,golden_axe,Golden,False,22,dead_loop,,5,0,0.0,3,0.14285714285714285,10,12,False,False,5,5,sequencing_error,1,full_v1_results/full_v1/react/golden_axe_run10.json
react,golden_axe,Golden,False,18,dead_loop,,5,0,0.0,2,0.11764705882352941,13,5,False,False,9,4,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_axe_run11.json
react,golden_axe,Golden,False,17,dead_loop,,5,1,0.058823529411764705,4,0.25,12,5,False,False,10,2,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_axe_run12.json
react,golden_axe,Golden,False,10,dead_loop,,5,0,0.0,1,0.1111111111111111,10,0,False,True,10,0,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_axe_run13.json
react,golden_axe,Golden,False,37,dead_loop,,5,1,0.02702702702702703,3,0.08333333333333333,22,15,False,False,20,2,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_axe_run14.json
react,golden_axe,Golden,False,33,dead_loop,,5,0,0.0,3,0.09375,23,10,False,False,20,3,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_axe_run15.json
react,golden_boots,Armor,False,26,dead_loop,,5,0,0.0,3,0.12,20,6,False,False,15,5,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_boots_run01.json
react,golden_boots,Armor,False,29,dead_loop,,5,0,0.0,2,0.07142857142857142,23,6,False,False,21,2,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_boots_run02.json
react,golden_boots,Armor,False,25,dead_loop,,5,0,0.0,3,0.125,19,6,False,False,18,1,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_boots_run03.json
react,golden_boots,Armor,False,8,dead_loop,,5,0,0.0,2,0.2857142857142857,8,0,False,True,8,0,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_boots_run04.json
react,golden_boots,Armor,False,8,dead_loop,,5,0,0.0,3,0.42857142857142855,8,0,False,True,7,1,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_boots_run05.json
react,golden_boots,Armor,False,32,dead_loop,,5,1,0.03125,2,0.06451612903225806,22,10,False,False,20,2,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_boots_run06.json
react,golden_boots,Armor,False,10,dead_loop,,5,0,0.0,4,0.4444444444444444,10,0,False,True,10,0,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_boots_run07.json
react,golden_boots,Armor,False,24,dead_loop,,5,0,0.0,1,0.043478260869565216,16,8,False,False,13,3,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_boots_run08.json
react,golden_boots,Armor,False,21,dead_loop,,5,0,0.0,5,0.25,15,6,False,False,14,1,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_boots_run09.json
react,golden_boots,Armor,False,20,dead_loop,,5,0,0.0,0,0.0,14,6,False,False,13,1,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_boots_run10.json
react,golden_boots,Armor,False,10,dead_loop,,5,0,0.0,3,0.3333333333333333,10,0,False,True,10,0,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_boots_run11.json
react,golden_boots,Armor,False,14,dead_loop,,5,0,0.0,6,0.46153846153846156,8,6,False,False,3,5,sequencing_error,1,full_v1_results/full_v1/react/golden_boots_run12.json
react,golden_boots,Armor,False,8,dead_loop,,5,0,0.0,3,0.42857142857142855,8,0,False,True,8,0,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_boots_run13.json
react,golden_boots,Armor,False,38,dead_loop,,5,0,0.0,4,0.10810810810810811,26,12,False,False,22,4,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_boots_run14.json
react,golden_boots,Armor,False,33,dead_loop,,5,1,0.030303030303030304,5,0.15625,25,8,False,False,23,2,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_boots_run15.json
react,golden_chestplate,Armor,False,20,dead_loop,,5,1,0.05,0,0.0,15,5,False,False,10,5,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_chestplate_run01.json
react,golden_chestplate,Armor,False,28,dead_loop,,5,0,0.0,1,0.037037037037037035,22,6,False,False,20,2,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_chestplate_run02.json
react,golden_chestplate,Armor,False,23,dead_loop,,5,0,0.0,4,0.18181818181818182,17,6,False,False,16,1,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_chestplate_run03.json
react,golden_chestplate,Armor,False,9,dead_loop,,5,0,0.0,3,0.375,9,0,False,True,8,1,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_chestplate_run04.json
react,golden_chestplate,Armor,False,21,dead_loop,,5,0,0.0,0,0.0,16,5,False,False,15,1,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_chestplate_run05.json
react,golden_chestplate,Armor,False,36,dead_loop,,5,0,0.0,3,0.08571428571428572,23,13,False,False,19,4,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_chestplate_run06.json
react,golden_chestplate,Armor,False,10,dead_loop,,5,0,0.0,1,0.1111111111111111,10,0,False,True,8,2,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_chestplate_run07.json
react,golden_chestplate,Armor,False,59,dead_loop,,5,0,0.0,7,0.1206896551724138,37,22,False,False,36,1,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_chestplate_run08.json
react,golden_chestplate,Armor,False,9,dead_loop,,5,0,0.0,3,0.375,8,1,False,False,8,0,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_chestplate_run09.json
react,golden_chestplate,Armor,False,19,dead_loop,,5,0,0.0,3,0.16666666666666666,15,4,False,False,14,1,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_chestplate_run10.json
react,golden_chestplate,Armor,False,18,dead_loop,,5,0,0.0,1,0.058823529411764705,13,5,False,False,10,3,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_chestplate_run11.json
react,golden_chestplate,Armor,False,11,dead_loop,,5,0,0.0,2,0.2,8,3,False,False,3,5,sequencing_error,1,full_v1_results/full_v1/react/golden_chestplate_run12.json
react,golden_chestplate,Armor,False,10,dead_loop,,5,0,0.0,2,0.2222222222222222,9,1,False,False,9,0,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_chestplate_run13.json
react,golden_chestplate,Armor,False,23,dead_loop,,5,0,0.0,5,0.22727272727272727,16,7,False,False,12,4,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_chestplate_run14.json
react,golden_chestplate,Armor,False,8,dead_loop,,5,0,0.0,3,0.42857142857142855,8,0,False,True,8,0,plan_knowledge_error,1,full_v1_results/full_v1/react/golden_chestplate_run15.json
